Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Samoa,WSM,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Samoa,WSM,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.02948,48.49684,52.27285,50.93267,49.30517,46.53451,52.42782,47.5666,54.43354,60.32458,66.11655,75.73837,62.25466,64.87243,71.28266,76.59657,85.98268,87.62662,88.55052,95.23862,95.39595,90.14658,93.84583,100.7899,107.7695,101.2387,103.3626,95.15189,93.26685,107.8368,111.8584,105.8804,104.2413,104.043,113.3782,101.3474,98.6543,100.8885,97.8857,97.81008
San Marino,SMR,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.54188,27.26818,29.3916,39.67048,41.49189,73.4668,74.90311,88.85787,91.95659,100.0741,108.3466,105.9967,104.06,104.4419,109.5459,101.3332,105.25,96.70627,92.04726,81.77957,..
São Tomé and Principe,STP,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
São Tomé and Principe,STP,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,106.3046,112.2591,117.3532,109.4073,91.23931,76.20715,71.2457,80.32694,82.79881,68.38172,72.44411,64.64454,..
Saudi Arabia,SAU,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-11.02981,6.053395,27.83099,-3.101932,-6.167871,36.02156,9.624916,11.19969,34.14365,71.75796,111.1739,0.4290003,-36.98024,3.450953,-32.8112,13.96307,-0.4475199,9.417609,9.545395,26.60685,-12.0385,-25.47543,11.66984,11.32719,7.117531,-8.497747,36.71605
Saudi Arabia,SAU,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,185.2159,210.4542,220.9975,185.1667,134.1255,105.9612,138.9267,89.61445,72.23432,48.20051,47.95003,86.25134,111.9366,99.44404,101.6564,118.2432,129.9249,137.8525,131.9694,120.194,128.75,136.0361,124.1701,109.6443,107.9703,129.2121,140.2122,148.6157,137.1573,140.0299,168.422,159.3911,150.1757,143.399,136.9965,136.1835,154.032,197.8927,195.3953,185.2667,214.1478,169.382,146.2603,133.8043,132.9527,131.2994,126.9252,140.4283,144.0163,139.3031,..,..,..,..
Senegal,SEN,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Senegal,SEN,Bank credit to bank deposits (%),GFDD.SI.04,252.4934,231.3043,212.0957,232.4114,263.5359,256.4083,221.7682,188.6792,200.6852,206.2854,182.5286,191.0914,186.0444,201.3058,191.5711,197.4689,156.4676,161.8364,178.5297,201.9468,220.3829,232.528,205.5996,193.0849,181.4946,187.8249,174.0984,176.0135,182.3219,168.1246,163.026,146.3321,152.2532,176.6458,110.4715,103.1552,99.06752,98.6864,93.55385,91.28609,101.0692,95.97423,88.29114,84.20015,78.64922,91.27079,86.55933,83.71924,94.57041,86.33007,83.12641,92.25888,93.05147,96.60806,91.89613,87.65439,95.34614,101.1528,93.24923,92.21908,85.06997,82.59658
Serbia,SRB,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.16019,110.8743,-44.15248,-59.00642,10.7385,1.592724,-29.23228,12.60688,14.51685,7.378889,-4.151725,15.02304,2.681916,-0.7843829,-4.33823,10.20238
Serbia,SRB,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,308.2697,302.0215,324.5092,348.7074,257.5883,113.7136,108.4961,116.5999,122.4334,102.8696,98.14558,120.5096,111.4915,121.9339,118.0569,117.0678,107.906,100.3975,97.45053,92.74259,92.96193,88.33657,88.30039,82.60668,79.30362
Seychelles,SYC,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,57.75076,70.50209,90.5838,93.19853,74.35549,77.89178,95.90163,97.58007,88.9016,68.0119,66.62393,66.80556,59.31624,45.96017,34.09596,26.06412,23.14235,20.40527,22.26536,21.0178,20.52156,18.87882,16.66968,17.06769,17.87815,17.84679,18.93024,19.2671,17.76915,19.64924,20.35877,21.50322,26.05787,29.66072,30.80552,29.9579,41.49903,49.85957,39.23682,42.73899,42.10329,45.86314,39.75175,39.32658,41.31228,40.58073,40.83375,42.31364,45.13959,41.73017,34.67099
Sierra Leone,SLE,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,Bank credit to bank deposits (%),GFDD.SI.04,60.39824,65.24164,79.71246,109.8901,106.0858,103.4717,91.79012,88.63771,68.54684,63.8588,80.34153,73.18894,69.86124,70.14925,68.25706,74.63194,61.84436,55.50113,54.63909,48.00932,47.74488,53.4794,37.51871,36.92471,24.26391,17.35405,29.22617,25.71468,30.91759,42.64039,32.94577,51.1871,43.73685,51.72221,52.33409,48.06541,43.4423,39.44919,35.03247,22.75787,22.32099,19.92178,23.44563,35.68196,40.2221,32.61402,32.01957,35.20686,42.73384,48.1051,47.76306,46.96915,40.01231,34.06775,30.25475,28.14066,27.33238,27.60905,31.62324,34.49783,26.21218,28.83796
Singapore,SGP,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-5.900647,-21.72343,-4.392863,-6.939739,25.9213,16.52674,15.87179,35.08382,-20.34563,-14.96832,30.29064,0.1920188,0.0004764,8.444955,0.4352321,-1.012639,-12.23874,14.97754,2.643685,-3.003823,-15.77025,14.65198
Singapore,SGP,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,87.5926,92.76139,94.23728,90.89596,75.79653,74.03633,78.23204,85.35726,91.4975,97.54501,123.1155,121.7515,117.8057,118.5527,125.757,133.289,137.0958,137.8636,140.3831,144.7363,153.7423,158.2241,152.8899,133.0299,115.9336,113.0171,108.5032,101.9402,101.096,102.0786,108.3265,108.0594,119.3611,125.1962,127.2033,102.7921,92.05682,99.67045,109.4693,100.655,97.94659,96.29768,92.48829,80.55973,82.86234,85.26715,77.93083,81.45232,87.87272,92.78046,102.2344,106.2894,106.6203,104.1535,106.6472,107.4157,105.0424,94.00211,..
Sint Maarten (Dutch part),SXM,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,128.8068,-26.2225,11.12354,-6.204285,-34.99305,-29.85992,-0.9777808,23.87811,13.90464,40.74362,30.07477,104.9448,-7.852763,4.72006,2.139838,-26.29786,-28.89382,0.9077659,-13.6916,-3.014195,10.60535,22.9623,21.49402,0.776768,5.086566,3.076249,-0.1858676,8.928337
Slovak Republic,SVK,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,102.7209,74.86059,66.93027,76.55315,100.6542,100.7737,99.14768,89.76377,64.19086,70.75642,56.22308,56.59176,71.50401,72.0346,78.93279,81.03162,91.91548,96.04597,103.984,99.43919,98.24396,101.581,101.6895,106.2122,109.4579,112.0951,109.3801,107.3086,108.9573
Slovenia,SVN,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.1459,4.248974,33.60028,81.32642,-22.15429,-42.04536,-8.728569,-18.53012,-21.78616,10.34568,23.16908,-3.236657,-4.931437,11.06251,7.046965,3.026921,-1.44062,29.45493
Slovenia,SVN,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.64779,76.11611,69.52061,74.796,81.80007,79.97045,72.57699,73.02354,79.88703,96.43752,110.4283,124.3309,146.2043,159.7465,165.0933,163.9468,156.9047,151.0309,126.1544,101.426,91.13252,82.38265,79.48016,75.89788,73.3947,64.9587,62.96204
Small island developing states: UN classification,SID,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Small island developing states: UN classification,SID,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.30253,37.84383,51.99568,83.13319,69.01322,53.68465,58.0392,90.50465,88.32275,68.63727,64.51924,88.52805,72.60259,53.14938,40.80119,42.64544,42.67318,44.66537,40.76278,42.68953,52.48473,54.96838,53.83293,50.61823,53.55621,52.76413,49.10593,55.64254,69.43783,87.43365,105.0338,80.27766,70.13013,58.00693,50.18825,50.2122,55.61066,56.35437,55.69419,57.96621,55.82637,61.46372,59.62223,59.84401
Somalia,SOM,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.72109,2.62793,-6.667459,11.82102,20.69108,11.45891,16.69708,-13.60202,23.92694,33.96522,43.66089,33.06096,-4.917585,-13.17616,22.65447,10.51772,11.0645,19.03833,17.63588,5.408049,-0.6815631,6.429533,2.945599,-0.3798911,-3.640531,24.01995
South Africa,ZAF,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,86.44676,83.12881,85.29469,82.05922,84.82307,88.38853,90.24152,85.62563,88.95874,89.36845,88.10404,88.0636,85.87859,83.26489,81.81542,84.04113,92.2785,94.716,99.3194,103.0547,103.7054,104.5402,100.5682,101.0154,100.1028,103.5937,..,120.3815,125.26,124.424,124.97,128.3351,123.9597,126.2727,125.0382,134.1861,140.0692,114.4246,117.751,124.5179,121.2197,124.9412,126.1763,120.0944,123.6086,119.064,110.0362,113.3408,113.3442,111.9613,110.0896,111.8398,110.4655,110.4134,111.2078,98.08038,95.62006
South Asia (IDA total),DSA,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia (IDA total),DSA,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.221322,11.09375,13.95224,13.79236,7.618937,9.423943,10.78143,10.29661,15.09574,12.99035,..
Spain,ESP,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.773761,8.821254,-11.79268,0.9073332,-6.682334,17.87972,16.9059,-5.005068,26.49718,53.54838,46.46328,8.999289,8.531618,-19.45071,-19.70035,-5.065313,21.5955,20.55623,23.51536,21.82933,-19.97442,-15.79218,4.36898,-8.208743,-20.37166,13.95217,20.33616,2.043072,-18.18408,17.52655,-6.515006,-4.186031,-17.14377,14.23485
Spain,ESP,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,97.07599,99.38725,104.4103,107.574,111.8384,114.9932,110.6682,107.0541,108.3656,109.755,111.5602,124.5924,123.463,119.5456,103.6237,112.78,124.4094,133.094,127.7755,127.6203,129.1024,118.4754,112.7523,112.7413,118.3866,133.6708,143.8733,..,..,121.0197,126.8541,137.6688,149.9204,166.9451,188.8071,192.5779,175.1875,173.9204,176.3892,180.1629,163.8961,152.7175,134.1425,120.5954,110.0474,106.7583,99.76326,93.79071,88.32789,80.52996
Sri Lanka,LKA,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.9672,27.37094,31.078,-13.33381,60.54303,80.01767,57.09177,-14.18648,67.07928,-29.95129,-17.73562,16.57216,-14.84902,-10.09056,-9.657234,-10.62501,56.1027,41.82042,35.62656,48.06227,15.06939,15.85353,-13.32251,1.667358,114.265,37.76956,-22.2779,10.42753,11.87636,7.581268,-10.31496,0.4588341,-2.951008,-7.658455,-5.500886,57.13505
Sri Lanka,LKA,Bank credit to bank deposits (%),GFDD.SI.04,51.20671,54.25188,49.70414,56.875,57.80347,55.37314,62.02907,64.03233,76.17311,84.29588,75.53855,76.82776,78.50283,80.55503,107.724,108.8241,94.32664,98.02361,104.5621,94.63549,67.6735,75.54392,76.16056,82.80935,83.12586,82.88615,87.52964,86.31541,94.78446,91.57618,92.82669,38.46987,37.53872,38.33701,41.06549,95.20641,93.09764,90.77336,89.57671,87.4401,86.14383,81.72504,82.61411,83.36768,84.3464,88.84569,93.34291,94.68611,92.53619,73.57159,79.53033,89.15164,87.99238,80.31147,77.71974,82.52576,87.30153,85.40453,86.68635,83.19814,..,..
St. Kitts and Nevis,KNA,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.55418,54.59945,63.28332,63.18425,60.96581,57.55273,51.26895,46.58283,62.29815,66.65908,71.64443,66.6497,70.4401,75.65683,77.45668,80.3396,72.61743,72.86877,72.88549,70.51135,71.9649,64.00018,60.20179,55.63927,53.3123,49.38987,49.76457,48.53084,49.31303,56.23281,57.15884,55.72212,52.74137,46.93951,42.1218,39.26889,38.80796,39.28156,40.74432,42.68628,51.71984,57.54937,56.69366
St. Lucia,LCA,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,114.653,109.6214,105.5591,96.54182,97.62824,85.36477,74.04572,73.17556,75.61359,84.09442,82.49615,82.35237,86.67661,96.72804,96.41927,95.87575,102.5528,107.2896,103.3255,105.9195,105.6315,104.6624,104.0904,90.60602,92.45699,95.26395,101.0614,122.016,126.6838,125.9259,127.415,127.1097,131.7313,127.6135,115.7205,101.0801,93.72079,89.29541,83.21442,89.23133,107.2469,93.13651
St. Vincent and the Grenadines,VCT,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.36134,57.38027,69.24606,71.50198,65.10152,77.09594,83.99859,71.4648,73.94831,71.103,65.38,58.25243,59.96133,56.51918,60.5232,55.47086,62.9793,64.79365,60.18732,60.67141,69.08252,73.90056,74.3117,71.24445,72.32355,74.16563,71.92522,71.98001,70.95703,68.72803,70.23302,76.8063,82.03933,80.25758,82.4044,80.70972,79.8356,79.53277,75.50419,69.35603,68.61075,68.90011,68.566,67.93564,65.86747,74.63895,66.85308
Sub-Saharan Africa (IDA total),DSS,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA total),DSS,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Bank credit to bank deposits (%),GFDD.SI.04,206.3464,193.635,197.3316,140.9604,180.2345,118.4006,115.7648,125.7091,142.7823,119.4108,112.2326,102.36,93.05312,88.93491,80.7947,103.0117,103.7335,79.3754,82.15765,83.63122,82.08856,82.57979,84.66874,71.49489,73.87027,49.70161,58.48446,59.71162,60.11707,44.6656,48.47012,49.91987,33.36165,27.51103,38.13921,31.86409,47.80349,40.84415,37.0446,30.69528,37.45096,37.86249,49.84126,59.94139,66.2869,70.25147,85.20473,85.60318,81.16624,78.02605,72.57423,70.58909,68.84532,75.36839,67.54581,65.97219,66.79436,52.46112,40.72574,49.70423,46.69117,43.42303
Suriname,SUR,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,Bank credit to bank deposits (%),GFDD.SI.04,..,..,..,..,..,..,..,87.32957,86.26907,89.27776,94.69358,95.07798,92.21655,78.86216,90.38427,78.32566,80.04182,82.37804,89.77604,93.36974,97.78514,95.84028,102.1067,88.41146,73.13625,61.00365,50.8822,49.08897,48.79877,50.01616,54.46497,52.90971,59.20443,48.53732,39.13351,38.76195,58.49159,65.04158,62.03837,66.89069,34.30297,41.51568,41.17361,45.46106,45.36116,51.43185,52.88661,54.28286,65.68782,60.70631,61.61591,59.52662,57.27562,58.24888,60.26817,61.84474,50.25623,46.97914,41.15559,40.28871,31.97274,25.86229
Sweden,SWE,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.8870805,43.84853,1.934232,-4.690716,-11.49269,37.65296,26.07352,12.81803,21.40299,48.33326,20.27348,20.59974,54.68834,-32.74766,-27.48924,-13.41502,27.37908,19.15483,22.15341,18.54131,-28.5858,-5.769875,28.69871,0.7191456,0.5847521,16.04223,12.56166,13.40722,-10.69173,14.5517,-2.00519,3.405726,6.79894,29.5854
Sweden,SWE,Bank credit to bank deposits (%),GFDD.SI.04,76.94572,76.7971,76.3488,80.27538,82.02766,85.87979,85.44651,83.74761,84.91242,84.32825,82.82576,81.56633,80.35674,78.45576,79.4109,79.82438,86.33097,90.06136,84.65572,82.7641,81.37602,78.49438,82.27245,84.43353,85.22614,86.76755,88.28998,95.93851,113.3925,124.363,..,..,..,..,..,..,..,..,..,..,..,..,231.705,232.7375,240.996,236.058,232.7292,237.0051,230.4691,221.2708,215.6272,211.3209,212.9109,208.3217,202.9023,197.1648,189.576,185.0858,186.057,180.1896,159.3732,155.2466
Switzerland,CHE,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.092492,-0.8347346,0.5746624,13.40588,28.27665,14.22206,4.342664,27.77184,44.1735,35.96146,0.5256423,8.003093,-9.774492,-17.75658,-15.36679,16.16862,14.78123,25.04146,11.37485,-22.87992,-18.15498,14.26716,-6.96037,4.880247,24.13906,9.259698,4.278666,-10.14433,10.90835,-0.1616921,9.556811,4.005868,15.14756
Switzerland,CHE,Bank credit to bank deposits (%),GFDD.SI.04,119.0458,122.5274,119.4038,119.9547,115.2624,114.7583,113.7524,113.0537,109.5881,104.3806,..,..,..,..,..,..,..,..,..,..,126.5464,125.2534,127.4306,131.4082,124.1003,130.0302,133.4745,130.7731,138.0349,146.6398,158.2518,159.7719,158.7612,147.4152,146.4605,143.7119,129.97,124.7542,120.4583,113.0319,135.9242,129.9805,122.6931,116.8381,118.1318,117.4833,122.0873,128.4957,124.3882,119.9767,116.3042,111.0507,107.0949,101.5951,99.80132,100.3258,100.6609,..,..,..,..,..
Syrian Arab Republic,SYR,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Bank credit to bank deposits (%),GFDD.SI.04,219.4287,244.9783,239.7151,342.3672,335.478,313.9496,330.1041,187.2101,154.755,118.4582,94.31799,76.49583,56.6572,52.95501,31.78778,27.30385,30.50875,28.90874,26.92866,34.38828,31.03714,27.75577,30.87491,29.82147,26.83921,22.56794,23.60651,26.21534,29.67863,31.93708,31.29275,36.95986,39.37411,34.75457,34.43684,37.49463,35.19796,34.82905,31.12344,26.73544,22.10658,17.33944,15.1182,18.36825,23.46395,31.9518,33.50892,34.0802,34.15448,38.22586,42.10732,55.40791,..,..,..,..,..,..,..,..,..,..
